UTM_EZ,UTM_NZ,UTM_E_UTM_NZ,UTM_E2Z,UTM_N2Z,near_roadZ,near_frshwZ,near_saltwZ,URB_1KMZ,RUR_1KMZ,FOR1_1KMZ,FOR2_1KMZ,HRB_1KMZ,SAV_1KMZ,SHR_1KMZ,WET_1KMZ,URB_100Z,RUR_100Z,FOR1_100Z,FOR2_100Z,HRB_100Z,SAV_100Z,SHR_100Z,WET_100Z,Near_UrbZ,CR_CL0Z,CR_CL_2Z,CR_CL_3Z,BRDLFZ,OF_100Z,OF_1KZ,Is_sizeZ,rd_up_100Z,rd_p_100Z,rd_up_1kZ,rd_p_1kZ,EOSD_DZ,EOSD_OZ,EOSD_SZ,CR_CLZ
-1.507277408,1.457944743,-1.474723886,-1.571081563,1.451766335,-0.648779845,-0.601731995,-0.470309332,4.85273159,-0.664032483,-1.33927132,-0.880677719,-0.468591018,-0.861702602,-0.338738833,0.157251183,7.466523361,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.806521635,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,7.874973457,-1.164855877,4.728774558,-0.752074276,-1.541001781,-0.811427206,-1.676293307
-1.493951826,1.444606063,-1.461586509,-1.557951939,1.43841353,-0.634477071,-0.220245395,-0.420818455,4.961415191,-0.667074524,-1.366138019,-0.880677719,-0.468591018,-0.861702602,-0.338738833,-0.462672978,8.302995989,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.806521635,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,1.616612307,-0.906746249,4.235070037,-0.752074276,-1.541001781,-0.811427206,-1.676293307
-1.509174902,1.414122931,-1.48119084,-1.57295039,1.407901439,-0.649276104,-0.592569428,0.028733857,7.365023098,-0.667074524,-1.237493678,-0.880677719,-0.129945765,-0.861616498,-0.338738833,-0.462672978,8.302995989,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.806521635,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,7.124262576,-0.607560622,7.390554152,-0.752074276,-1.541001781,-0.811427206,-1.676293307
-1.509088652,1.367271281,-1.485806908,-1.572865447,1.361014291,-0.6464934,-0.773884944,0.006694595,5.079055123,-0.658544549,-0.658112814,-0.880677719,2.683877082,-0.430335653,1.085809061,-0.462672978,-0.160102456,-0.490026638,-1.076345442,-0.614448448,10.00738156,-0.45399475,-0.173842912,-0.236196717,-1.224706985,-0.164904789,-1.475701559,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,1.638126691,0.09937974,4.348161536,-0.752074276,-1.507932552,-0.172006927,-1.579508611
-3.597236719,2.217491241,-3.67784651,-3.514043969,2.213577334,-0.654255244,-0.672928553,3.458486011,0.472174591,-0.667074524,2.304395484,-0.880677719,-0.222848292,-0.861702602,3.17912745,1.883265959,-0.160102456,-0.490026638,1.598581231,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.239494465,2.747724557,-0.226245046,-0.5652902,0.677040934,-0.903242261,-1.128184139,2.313770951,2.940531163,-0.399872151,2.500047789,-0.47685753,0.389768717,-0.255895123,2.730651068,0.344247853
-3.594037402,2.220514946,-3.67408715,-3.511246254,2.216615789,-0.648273987,-0.755368257,3.367138694,0.472174591,-0.667074524,2.149564868,-0.880677719,-0.222848292,-0.861702602,4.033387762,1.867561014,-0.160102456,-0.490026638,1.598581231,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.214960972,1.698998251,0.681731575,-0.5652902,0.065828548,-0.903242261,-1.128184139,2.313770951,2.397362817,-0.399872151,2.424004603,-0.47685753,-0.233308352,0.653957043,1.685515064,0.541504781
-3.5916586,2.225961672,-3.671006305,-3.509165705,2.222089199,-0.565149894,-0.791107843,3.232522471,0.472174591,-0.667074524,2.001827466,-0.880677719,-0.222848292,-0.861702602,4.84147733,1.867561014,0.306737757,-0.490026638,0.830489826,-0.614448448,-0.204427563,-0.45399475,-0.173842912,2.885307797,-1.261219746,2.913856086,0.245547821,-0.5652902,-0.15647044,-0.903242261,-1.128184139,2.313770951,0.609113308,-0.399872151,2.208710234,-0.47685753,-0.459922545,0.216872294,2.896213847,0.220919926
-3.396848604,2.081541017,-3.471567266,-3.337764906,2.077010924,-0.401798361,-0.90397169,5.033398383,0.254553145,-0.667074524,0.762663627,-0.412505299,-0.468591018,-0.861702602,1.51668681,6.212868399,-0.160102456,-0.490026638,1.536101123,-0.535027697,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.999661109,-0.451540991,1.705012402,-0.396571753,-0.443058995,-0.903242261,-0.280543298,2.313770951,-0.542481013,-0.399872151,2.847884117,0.116611737,-0.640387118,1.67935159,-0.457661833,0.826465461
-3.389753521,2.083352454,-3.463670285,-3.331484509,2.078829967,-0.479553515,-0.762112021,4.944044364,0.50414828,-0.667074524,1.022655919,-0.484435406,-0.468591018,-0.861702602,1.327831578,6.477880186,-0.160102456,-0.490026638,0.052805108,1.350444126,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.068424403,-0.806521635,1.788981339,-0.228800591,-0.443058995,-0.903242261,-0.519399758,2.313770951,-0.542481013,-0.399872151,2.910021461,0.107269257,-0.529327036,1.763493977,-0.811427206,0.913768541
-3.382445686,2.084622068,-3.455590258,-3.325013005,2.08010492,-0.604642623,-0.61562431,4.86782089,0.64154366,-0.667074524,1.249942461,-0.49291226,-0.468591018,-0.861702602,1.232706135,6.817957558,-0.160102456,-0.490026638,-0.540452019,0.17858382,-0.204427563,-0.45399475,4.861670774,0.536175244,-1.117074774,-0.295752165,-0.486586995,-0.5652902,0.241375119,-0.903242261,-0.796092605,2.313770951,1.31443663,-0.399872151,2.940915489,0.094878088,-0.542502626,-0.314275646,-0.302406349,-0.583568127
-2.547132957,2.10020656,-2.543648669,-2.566680037,2.095755621,-0.532657723,-0.908544468,-0.126285007,1.629502624,0.031480045,-0.612734223,1.021341529,-0.468591018,-0.861702602,-0.338738833,2.849340734,-0.017898793,-0.490026638,-0.432576167,-0.614448448,-0.204427563,-0.45399475,-0.173842912,9.755088673,-1.249452147,1.139081551,-0.418071537,-0.559063386,-0.443058995,-0.735254468,-0.317328077,2.313770951,-0.542481013,-0.399872151,0.659407868,0.872108058,-0.74795229,-0.448117856,1.127515231,-0.641310672
-2.551633424,2.103767987,-2.548216438,-2.570864649,2.099332349,-0.49359355,-0.899828295,-0.036231169,1.715799753,0.01021928,-0.5329046,1.001568716,-0.468591018,-0.861702602,-0.338738833,2.979075628,0.067232589,-0.490026638,-0.094287344,-0.40933225,-0.204427563,-0.45399475,-0.173842912,7.106318057,-1.25399638,1.184317287,-0.044782606,-0.053826017,-0.173216896,0.864440706,-0.317328077,2.313770951,-0.542481013,-0.399872151,0.650561574,1.146523588,-0.138418288,-0.074057848,1.172596103,-0.003292703
-2.55446489,2.099104363,-2.55174542,-2.573496846,2.094648703,-0.415406697,-0.785629703,0.014929444,1.883598028,0.23958111,-0.412151143,1.009514696,-0.468591018,-0.861702602,-0.338738833,3.157874805,-0.160102456,-0.490026638,1.176662321,-0.550507149,-0.204427563,-0.45399475,-0.173842912,1.63315436,-1.171653669,0.682839957,-0.700468295,-0.315867271,1.196091814,-0.393516879,-0.317328077,2.313770951,-0.542481013,-0.399872151,0.905313817,1.190027136,0.809852725,-0.617370355,0.672835575,0.087108804
-2.230149665,1.958191486,-2.211844223,-2.26924825,1.953181872,-0.569636504,-0.690036946,0.147681531,-0.279998092,3.35219618,-0.31242945,0.282761399,-0.468591018,-0.012448933,-0.338738833,1.887919255,-0.160102456,2.954140038,-0.957157735,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.518432955,5.303424874,-1.442123062,-0.5652902,-0.332429331,-0.903242261,-0.399144473,2.313770951,1.605444928,-0.399872151,1.78970602,0.701836501,-0.752074276,-1.474284694,5.404703759,-0.92510015
-2.222725751,1.963545248,-2.203239919,-2.262218543,1.958554875,-0.504273426,-0.73336276,-0.010828607,-0.279998092,2.686652199,-0.216567765,0.207920969,-0.468591018,0.021017428,-0.338738833,1.599566598,-0.160102456,3.114759858,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.627089401,5.656064447,-1.22484884,-0.5652902,-0.443058995,-0.903242261,-0.380227001,2.313770951,-0.542481013,-0.399872151,1.999664716,0.372283257,-0.752074276,-1.256561664,5.809839218,-0.717260991
-2.228164188,1.964097898,-2.209110665,-2.267368487,1.95910952,-0.619614049,-0.626084033,0.00509024,-0.279998092,2.792387754,-0.232993755,0.353468329,-0.468591018,-0.012448933,-0.338738833,1.785556234,-0.160102456,2.355087984,-0.598257871,-0.505606287,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.555120224,5.017175871,-0.540228285,-0.5652902,-0.443058995,-0.903242261,-0.341885384,2.313770951,1.67525822,-0.399872151,1.780148716,0.499961901,-0.752074276,-0.570526935,4.992332943,-0.298693844
-2.184199604,1.903604769,-2.167079952,-2.225691303,1.898407109,-0.356741103,-0.603489763,-0.069985634,-0.232609787,0.410253861,-0.172174324,0.457783052,-0.468591018,4.462747425,0.246700364,-0.062381216,-0.160102456,-0.490026638,-1.076345442,-0.272519951,-0.204427563,4.359274762,-0.173842912,-0.236196717,-0.914879349,-0.806521635,-1.416526373,-0.5652902,7.205618383,-0.903242261,-0.380397005,2.313770951,-0.542481013,-0.399872151,-0.475157941,0.271780535,5.728322464,-0.902404329,-0.811427206,2.567123659
-2.190056702,1.903471899,-2.173471131,-2.23124957,1.898273799,-0.286516475,-0.55300325,-0.096995586,-0.232609787,0.651041021,-0.37360581,0.282622455,-0.468591018,4.460563978,0.246700364,-0.102443626,-0.160102456,-0.490026638,-1.076345442,-0.614448448,-0.204427563,4.897420426,-0.173842912,-0.236196717,-0.893480812,-0.806521635,-1.50870262,-0.5652902,7.088499955,-0.903242261,-0.536998133,2.313770951,-0.542481013,-0.399872151,-0.267533916,0.375923599,3.447041077,-0.390196503,0.558304165,1.776685566
-2.195874517,1.903079794,-2.179844623,-2.236768762,1.897880397,-0.191749687,-0.479723588,-0.118605627,-0.233322216,0.863001638,-0.545199,0.121135449,-0.468591018,4.269507792,0.246700364,-0.075255865,-0.160102456,-0.490026638,-1.076345442,-0.614448448,-0.204427563,4.897420426,-0.173842912,-0.236196717,-0.863631603,-0.806521635,-1.504738304,-0.5652902,5.198601071,-0.903242261,-0.694785763,2.313770951,-0.542481013,-0.399872151,-0.215512365,0.526201251,3.249582743,-0.867264383,1.283022046,1.388436288
0.151520367,-0.688474187,0.092681933,0.135515223,-0.68553771,-0.629212263,-0.811309164,0.058123683,4.554030002,1.425193853,-1.304054715,-0.880677719,-0.468591018,-0.861702602,-0.338738833,-0.462672978,8.302995989,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.806521635,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,3.325922976,-0.20133299,4.938933371,-0.752074276,-1.541001781,-0.811427206,-1.676293307
0.165492822,-0.692353858,0.107277139,0.150508481,-0.689380156,-0.652116094,-0.625301531,-0.215662954,3.952112228,0.363310358,-1.323113835,-0.880677719,-0.468591018,-0.861702602,-0.338738833,-0.462672978,8.302995989,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.806521635,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,1.605498142,5.239387786,-0.431392272,3.940992794,-0.752074276,-1.541001781,-0.811427206,-1.676293307
0.177955907,-0.688511136,0.121095898,0.163890812,-0.685574305,-0.64538435,-0.413774492,-0.38764683,3.404872261,-0.339430607,-1.340072627,-0.880677719,-0.468591018,-0.861702602,-0.338738833,-0.462672978,8.302995989,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.806521635,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,5.25867659,-0.544247207,3.117374876,-0.752074276,-1.541001781,-0.811427206,-1.676293307
0.06522752,-0.811478243,-0.013492824,0.043146809,-0.807325103,-0.654269192,-0.861386011,1.041600242,4.405552437,-0.061657062,-0.772185744,0.805973937,-0.468591018,0.104272839,-0.33853066,-0.217067994,8.302995989,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.102054656,-1.270812766,-0.5652902,-0.353536391,-0.903242261,0.42004824,2.313770951,-0.542481013,3.079831853,0.273145086,2.348209894,-0.660813885,-1.302620534,-0.109371961,-1.366501566
0.111069247,-0.811662989,0.035736071,0.092167041,-0.807507966,-0.653192642,-0.597193231,0.254536778,4.936689754,1.648188471,-1.313124693,-0.880677719,-0.468591018,0.030811824,0.492891429,-0.462672978,8.302995989,-0.490026638,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,1.551134276,-1.208894872,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,2.665151205,1.137416017,3.088754664,-0.752074276,-1.240574741,1.538157299,-1.187433365
0.142550396,-0.534986999,0.099837357,0.125895364,-0.533463145,-0.566162973,-0.204448371,-0.390375824,0.500426441,0.520365211,-0.221527613,-0.464941485,-0.468591018,-0.737811899,-0.338738833,-0.462672978,2.735249789,-0.490026638,0.683448907,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.297639963,-0.021109158,-0.042356934,-0.278913625,-0.123030444,-0.903242261,-1.128184139,2.313770951,-0.542481013,0.464645956,-0.821461002,1.932481853,-0.236259687,-0.071627166,-0.028703579,-0.193942428
0.151177093,-0.53174703,0.109472887,0.135147,-0.530251732,-0.590258159,-0.292386408,-0.416910436,0.449636843,0.011427767,-0.234508143,-0.508443897,-0.468591018,-0.642592838,-0.338738833,-0.462672978,-0.160102456,-0.490026638,1.598581231,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.230494574,0.082404838,-0.060275198,-0.150156449,1.52090744,-0.903242261,-1.128184139,2.313770951,-0.542481013,1.252918085,-0.919682472,1.479941108,0.662664913,0.268067865,0.074456039,0.593302661
0.158118471,-0.52604528,0.117565187,0.142594086,-0.524600109,-0.65274672,-0.425569131,-0.476910002,0.342309133,-0.442696743,-0.381519477,-0.585297454,-0.468591018,-0.670855426,-0.338738833,-0.462672978,-0.160102456,-0.490026638,1.218010548,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.11450012,-0.053732076,-0.528462711,-0.5652902,-0.283044719,-0.903242261,-1.128184139,2.313770951,-0.542481013,1.343444564,-0.941215492,0.931905556,-0.588953849,-0.558737058,-0.061214813,-0.765384531
0.155421442,-0.532660785,0.113939055,0.139700264,-0.531157439,-0.638768099,-0.375459162,-0.490098236,0.430698154,-0.185846831,-0.183318456,-0.544952632,-0.468591018,-0.529982886,-0.338738833,-0.462672978,-0.160102456,-0.490026638,1.434703648,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.220015747,0.160995586,-0.798836829,-0.397929873,0.692168695,-0.903242261,-1.128184139,2.313770951,-0.542481013,1.540986063,-0.940222209,1.31830851,-0.136503458,-0.558999944,0.152777732,-0.478361017
0.161352835,-0.531735465,0.120421615,0.146064958,-0.530240269,-0.624106589,-0.494579011,-0.515025773,0.358725179,-0.422346685,-0.222939639,-0.657243086,-0.468591018,-0.499594256,-0.338738833,-0.462672978,-0.160102456,-0.490026638,0.640637804,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.147453124,-0.06863758,-0.736581882,-0.5652902,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,0.364272156,-0.941215492,1.048897985,-0.752074276,-0.767286127,-0.076069288,-1.017191445
0.142248522,-0.528964271,0.10017173,0.125571693,-0.527493458,-0.650671584,-0.180346254,-0.486649504,0.478054518,0.374771237,-0.409189297,-0.452696087,-0.468591018,-0.736531994,-0.338738833,-0.462672978,3.128005541,-0.490026638,0.230277491,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.301439645,-0.116195658,-0.215524126,-0.5652902,-0.431877467,-0.903242261,-1.128184139,2.313770951,-0.542481013,4.611063261,-0.914817819,1.719530984,-0.740675696,-0.245152057,-0.123464551,-0.627128208
0.133235426,-0.541046676,0.089153228,0.115910015,-0.539469274,-0.605141182,-0.397771882,-0.27677422,0.558200658,1.243769734,-0.229829217,-0.419834876,-0.468591018,-0.639712576,-0.338738833,-0.462672978,1.439106821,-0.468034627,1.076800932,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.276058728,-0.288844307,0.992993273,-0.232678768,-0.443058995,-0.903242261,-1.128184139,2.313770951,-0.542481013,3.390065379,-0.656932879,2.36464991,-0.531894287,0.965861693,-0.295522139,0.376575536
0.136944164,-0.543226682,0.092904527,0.119885114,-0.541629971,-0.547831196,-0.320123468,-0.312646903,0.548541921,1.074235305,-0.205314064,-0.43854105,-0.468591018,-0.701497939,-0.338738833,-0.462672978,-0.160102456,-0.208416657,1.389612947,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.217181933,-0.715915821,1.375204721,0.051740545,-0.257095138,-0.903242261,-1.128184139,2.313770951,-0.542481013,-0.143397993,-0.685941258,2.380176562,-0.154042474,1.348862649,-0.72113158,0.833424167
0.140954776,-0.545111093,0.097012832,0.124184585,-0.543497673,-0.580497814,-0.243417683,-0.382221886,0.534616387,0.86684147,-0.173537301,-0.447407394,-0.468591018,-0.739303151,-0.338738833,-0.462672978,-0.160102456,0.359210585,0.968405962,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.231938386,0.043990246,0.632313165,-0.232678768,-0.257095138,-0.903242261,-1.128184139,2.313770951,0.700111752,0.551899938,-0.685941258,2.208780907,-0.342320553,0.604436552,0.036172959,0.255113428
0.085798079,-0.576037616,0.034301871,0.065129909,-0.574147433,-0.610034258,-0.65281615,-0.267979839,0.640518457,2.86459767,-0.846905844,0.1551437,-0.468591018,-0.73528442,-0.219992002,1.43269579,-0.160102456,0.785797691,-1.076345442,1.582333667,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.226397172,-0.425164616,0.067809319,-0.5652902,-0.443058995,-0.903242261,-0.78329062,2.313770951,0.794756118,3.273037642,0.68381314,1.820671555,-0.752074276,0.03876665,-0.431375757,-0.457096976
0.082908713,-0.585681371,0.030141735,0.062040785,-0.583703911,-0.605082874,-0.757437278,-0.178252692,0.773191906,3.428712015,-0.905640183,-0.163048535,-0.468591018,-0.742364079,-0.219992002,1.445217502,-0.160102456,-0.147232826,-1.076345442,2.462410116,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.216359505,-0.089211825,0.180325875,0.879522584,-0.340588915,-0.903242261,-0.953209235,2.313770951,3.153067714,-0.399872151,0.865392098,1.842305573,0.308812854,0.151515624,-0.096573097,0.281474696
0.088601195,-0.590780367,0.035707708,0.068127242,-0.588756575,-0.546479762,-0.887443986,-0.286224661,1.065414214,3.282525088,-1.029383463,-0.324599772,-0.468591018,-0.782380817,-0.219992002,1.06159961,-0.159504709,1.537186853,-1.076345442,-0.533316733,-0.204427563,-0.45399475,-0.143537774,5.289242656,-1.244373331,-0.622050621,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.036590418,2.313770951,-0.542481013,-0.399872151,0.769951594,1.988339974,-0.752074276,-1.541001781,-0.627587726,-1.655546288
0.089894941,-0.597689877,0.036344926,0.069510767,-0.595603095,-0.563235458,-0.872025283,-0.264996727,1.315658219,3.400601116,-1.062322031,-0.455086271,-0.468591018,-0.861702602,-0.219992002,1.057438353,1.882351293,0.690328441,-1.058881785,-0.614448448,-0.204427563,-0.45399475,3.835782958,0.024443086,-1.285143318,0.46746867,-1.50870262,-0.5652902,-0.443058995,-0.903242261,-1.120711344,2.313770951,-0.542481013,1.180865576,0.595789919,2.051687034,-0.752074276,-1.541001781,0.458201609,-1.533010631
0.099986158,-0.601828193,0.046745901,0.0803053,-0.59970357,-0.438375002,-0.914318485,-0.313626479,1.711747636,2.730558206,-1.158351162,-0.469563392,-0.468591018,-0.861702602,-0.219992002,0.968450341,0.369890967,1.007736757,0.319653324,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.269273395,1.159128705,-1.26572133,-0.5652902,-0.118011284,-0.903242261,-1.128184139,2.313770951,-0.542481013,-0.399872151,0.33198217,2.310081616,-0.420716831,-1.297518582,1.147493755,-1.081260086
0.078423728,-0.576444058,0.026325678,0.057246601,-0.574550205,-0.610818717,-0.788662597,-0.123998402,0.508313104,3.158373507,-0.694267429,0.218838015,-0.468591018,-0.683498349,-0.219992002,1.359267196,1.537509222,-0.490026638,-1.076345442,2.103703647,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-1.270299806,-0.456502531,0.372199313,-0.396571753,-0.27297556,-0.903242261,-0.739289681,2.313770951,0.987062951,4.140079313,0.863505656,1.702668938,-0.467002071,0.343785401,-0.462606388,-0.067752263
0.093517429,-0.580102034,0.042161058,0.073385108,-0.578175124,-0.647809894,-0.735039165,-0.421939228,0.902507754,2.757210247,-0.978929842,-0.09461397,-0.468591018,-0.742364079,-0.219992002,0.821640343,-0.160102456,2.561659321,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,1.82838634,-1.141325672,1.408892292,-0.739923132,-0.318874896,0.32062526,-0.903242261,-0.925269732,2.313770951,-0.542481013,2.71362014,0.576756931,1.986910535,0.18955483,-0.770634279,1.396402279,-0.306016475
0.014943932,-0.829989817,-0.069527131,-0.010495426,-0.82564706,-0.606670763,-0.844309427,1.098866259,0.109688866,-0.651457852,-0.112543141,4.409295116,-0.468591018,0.198618669,-0.230196411,-0.127031799,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.911378134,-0.806521635,1.68669803,0.144440046,-0.443058995,1.6926381,2.908131779,2.313770951,-0.542481013,1.189384999,-0.024068943,0.302284736,-0.282251585,1.660999388,-0.811427206,0.981108083
0.007569581,-0.833832539,-0.077866629,-0.018351094,-0.829450206,-0.397476601,-0.919415616,0.997338507,-0.162337376,-0.630342015,0.007314937,4.447836678,-0.468591018,-0.114796454,0.130264293,-0.006958487,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.812192519,-0.806521635,0.828061281,2.255056608,0.221000024,1.074778199,2.864365092,2.313770951,-0.542481013,-0.399872151,0.081121908,0.069165161,1.79187042,0.800589012,-0.811427206,1.546402715
0.005163214,-0.839298442,-0.081045718,-0.020913901,-0.83485969,-0.241779175,-0.930195159,1.008939413,-0.244205083,-0.620369277,0.330584626,4.007140658,-0.468591018,-0.218050636,0.163224362,0.020109363,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.769843826,-0.55752262,1.319730827,0.900195964,-0.280244388,1.358755357,2.402007015,2.313770951,-0.542481013,-0.399872151,0.152744119,0.049694545,0.384014004,1.293274167,-0.563280635,1.122690232
0.005887712,-0.842995953,-0.080669416,-0.020142335,-0.838518952,-0.330607141,-0.875586697,1.059004555,-0.255449182,-0.584554887,0.499402919,3.721829628,-0.396896731,-0.283564101,0.152216847,-0.015157379,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.76504361,-0.740532652,1.856969032,-0.56504126,-0.443058995,1.54207187,2.050731083,2.313770951,-0.542481013,-0.399872151,0.513088831,0.13030194,-0.751909485,1.831622108,-0.745664135,0.842502159
0.011364569,-0.846358335,-0.07515201,-0.01430877,-0.841846491,-0.477764318,-0.754208694,1.191839447,-0.204447423,-0.389266745,0.537720558,3.359933552,-0.344230024,-0.041808275,0.044094979,-0.207561086,-0.160102456,-0.490026638,-1.076345442,2.717319687,-0.204427563,-0.346297458,-0.173842912,-0.236196717,-0.814450548,1.303072943,0.875138385,-0.5652902,-0.388094719,1.692785877,1.67167954,2.313770951,-0.542481013,-0.399872151,0.414817378,0.211045892,-0.696043049,0.84776336,1.290945201,0.372236484
0.017358925,-0.842959004,-0.068343496,-0.007922184,-0.838482385,-0.396290112,-0.762294705,1.265725473,-0.015230403,-0.406328934,0.361493861,3.400920524,-0.43926315,0.368513423,-0.199175341,-0.094838438,-0.160102456,-0.490026638,-1.076345442,2.587955114,-0.204427563,-0.142696457,-0.173842912,-0.236196717,-0.909982678,-0.040877599,1.406471706,-0.343750733,-0.443058995,1.692785877,1.795626469,2.313770951,-0.542481013,-0.399872151,0.017433343,0.397223253,-0.605420996,1.38019422,-0.048404342,0.670227685
0.022059534,-0.8382295,-0.062779761,-0.002912668,-0.833801794,-0.558359571,-0.68454399,1.30255246,0.243949622,-0.535769725,0.205273007,3.410398407,-0.468591018,0.834309396,-0.326758071,-0.118766714,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.994779942,-0.301117422,1.423913006,0.082694538,-0.443058995,1.692785877,1.922164245,2.313770951,-0.542481013,0.17705044,-0.049951945,0.603449995,-0.323125482,1.397671547,-0.307753238,0.818108639
0.025638898,-0.831135244,-0.058162928,0.000902702,-0.826780698,-0.629508554,-0.68875981,1.29986765,0.635392014,-0.643898355,-0.020714066,3.507765495,-0.468591018,0.88724043,-0.338738833,-0.153660681,-0.160102456,-0.490026638,-1.076345442,2.195382115,-0.204427563,0.475156278,-0.173842912,-0.236196717,-1.055606239,-0.019086383,0.45544776,-0.5652902,-0.443058995,1.345259101,2.258342461,2.313770951,-0.542481013,1.496423288,-0.271246385,0.746396033,-0.752074276,0.427205809,-0.026687729,-0.122191954
0.018480171,-0.825482009,-0.065238074,-0.00672736,-0.821185583,-0.606732681,-0.77181049,1.112364429,0.368157038,-0.662281873,-0.253246292,4.415388625,-0.468591018,0.262663255,-0.338728153,-0.153660681,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.955973565,-0.688389929,1.462801892,-0.387265542,-0.443058995,1.692785877,3.043363432,2.313770951,-0.542481013,2.655627692,-0.052967085,0.38760928,-0.634226652,1.436640764,-0.693699922,0.622685431
0.010976445,-0.825777603,-0.073331116,-0.014722225,-0.821478142,-0.544076584,-0.920200474,0.983213331,-0.018818778,-0.667074524,-0.297311269,4.952256758,-0.468591018,-0.11760422,-0.145653668,-0.111937085,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.855067137,-0.806521635,1.575088703,0.292617569,-0.274811214,1.599920997,3.414834536,2.313770951,-0.542481013,-0.399872151,0.310687957,0.156562279,-0.012648217,1.549159518,-0.811427206,1.05458753
0.006448335,-0.819791824,-0.077544743,-0.019545272,-0.815553738,-0.359294638,-0.900807056,0.838560694,-0.067945054,-0.667074524,-0.589004348,5.500935587,-0.468591018,-0.182865767,-0.085760808,-0.183329078,-0.160102456,-0.490026638,-1.076345442,2.785748694,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.825419368,-0.806521635,1.393663565,0.47450223,0.036983832,1.692785877,3.948936563,2.313770951,-0.542481013,-0.399872151,0.471446123,-0.184488089,0.425602152,1.367359622,-0.811427206,1.174031121
