AMGOcov,AMROcov,BAEAcov,BARScov,BEWRcov,BHCOcov,BRCRcov,CBCHcov,CHSPcov,CORAcov,DEJUcov,EUSTcov,FOSPcov,GCKIcov,HAFLcov,HAWOcov,HOFIcov,HOSPcov,HOWRcov,MGWAcov,NOCRcov,NOFLcov,NRWScov,OCWAcov,OSFLcov,PISIcov,PIWOcov,PSFLcov,PUFIcov,RBNUcov,RUHUcov,RWBLcov,SAVScov,SOSPcov,SPTOcov,SWTHcov,TOWAcov,TREScov,VATHcov,VGSWcov,WAVIcov,WCSPcov,WETAcov,WIWAcov,WIWRcov,YRWAcov,YWARcov
-1.850275301,-11.46317488,-1.999550757,36.75507212,0.26861941,-5.750174564,-5.450416781,-7.829119549,-2.25544988,4.629805833,6.88142966,3.138514322,-5.221263192,-2.911302719,-9.862037291,-0.29689204,5.666639432,13.36845882,0.14032145,-34.94188767,-3.411655256,-13.07702043,-8.512501241,-15.68235739,-24.60982267,32.0215538,-5.805190512,-13.10627524,-4.126596945,-7.486159143,1.96784315,16.90338861,24.48450516,-1.295552442,42.75020889,-1.446839956,-7.620633076,2.277062444,0.167970139,-1.300273454,-2.903031413,-0.329382893,0.05879766,-2.530076627,-0.713799713,-4.377293461,-2.102954624
-49.22417668,-2.469878879,-5.19136502,-32.76011122,4.00726708,-19.74671471,0.373891958,4.526781684,-6.605594164,-10.55740748,-1.842645344,2.211604378,-31.70753513,-0.304838076,9.156390227,-0.93423145,3.515119417,8.686152689,-18.79847748,-16.5995084,23.55973909,-2.714871316,-0.854793102,-4.541703028,-59.43784548,-14.15589843,-5.67283219,-7.251089404,-65.41452295,-1.213186698,-2.7136019,-0.095108564,-63.37703779,-5.905343183,14.35654086,10.23527202,-11.94355336,-58.80509366,-1.738043686,-2.237631494,-0.335643894,-2.653563237,2.136614569,-3.087825099,3.021940208,-0.332376564,0.170905994
1.755960385,-12.94391665,-2.018574015,65.90275361,0.215980108,-11.33449397,-6.073231003,-7.510921545,-3.086027855,5.924029861,4.122200092,2.804230954,-3.912548859,-3.197330009,-8.993404957,-0.043013018,5.242124075,13.33764522,-1.790296009,-46.06102849,-2.683876824,-15.69052538,-9.147949997,-15.22150328,-25.93703709,18.5608927,-6.48947495,-17.37249327,-3.626400055,-7.486159143,0.50557562,28.2610016,25.94685658,-1.073319347,31.99000223,-1.798606263,-7.462333205,3.958491895,0.34060032,-2.475863026,-2.608524987,-0.694419996,-0.04306874,-2.118427756,0.129150461,-4.239681421,-2.739554175
-46.70587248,-12.33896602,-5.077061298,-27.83340954,1.789466235,-12.87686977,-7.992601632,-8.947987978,-9.634436365,-15.27141339,-3.389452667,5.050067047,-29.04789857,-2.572937441,-85.00345922,-2.959542761,4.882675806,12.8815713,-9.250065763,49.43017072,22.61989551,-15.63593254,-0.045263389,-19.68069515,-58.35311851,-17.14770776,-8.512792411,-26.64601731,-57.0780294,-82.53498486,-8.474670175,-71.73901951,-60.13729483,-7.990410657,-11.09804966,6.944589292,-21.95093585,-57.0536531,-1.771072341,-3.379591901,-0.554724804,-0.114295762,2.048016524,-4.306306575,-21.74402872,-2.80777161,4.204785236
-43.03847141,0.531017327,-5.126501651,-6.425007586,3.817152442,-25.02895951,-0.748121148,5.174568665,-6.463526625,-7.800873845,-2.982130589,1.856504492,-31.96529993,0.14799532,9.851129062,-0.702868105,3.097125814,11.78284128,-18.95639216,-28.54827364,21.80399523,3.316122907,-2.039193786,-2.210564782,-57.43788182,-18.85418864,-5.473361525,-8.615506372,-60.66722768,0.073446405,-2.602551597,9.09113495,-56.76349651,-4.167781551,10.21187506,9.379068709,-10.71733212,-53.48374459,-1.524208354,-4.594074871,-0.500050762,-2.859053497,1.985398511,-2.547648739,2.805372924,-0.32041804,-0.218814704
-33.00059449,1.313726147,-4.874601322,19.7793963,3.378701233,-28.75155869,-2.47186325,4.433749717,-6.822228986,-6.324144703,-3.847553457,1.810633355,-29.70155964,0.441824213,-2.852691242,-0.599937461,3.153687235,15.19058014,-15.99404618,-39.1915434,18.09665423,9.282355788,-2.968006441,-1.960973993,-53.07781045,-22.5160311,-5.344561135,-11.94640765,-48.30467622,-9.596746267,-3.320432731,7.48453362,-44.71311044,-2.670752583,1.262166287,6.162271941,-9.618641497,-41.34131182,-1.55672832,-7.716843895,-0.947531367,-2.959108946,1.646262596,-2.983356098,-1.280129596,-0.658287346,-1.216732266
-37.38672893,-14.55357799,-2.872007842,-27.61748354,2.561217168,-9.575907698,-3.43459367,-8.566395233,-10.61571212,-21.91741642,-6.96661473,5.617538253,-19.2108529,-2.051369681,-76.86156748,-0.983100894,5.014769288,21.59303747,-5.394660037,-6.265602599,17.99261952,-17.55374043,2.349357313,-18.30643966,-52.26922955,-17.07592323,-7.337384804,-24.43671395,-35.5842507,-74.40732885,-4.610910845,-68.4754136,-49.59500432,-2.450358384,-14.48570847,-0.314884241,-17.99125678,-47.77505551,-3.112705555,-1.474487708,-0.213287435,-1.060338454,1.501378049,-5.209578702,-18.65004005,-2.191941104,-0.820887328
-34.67278639,-14.08683611,-2.540824388,-30.23849751,2.512682675,-7.372556676,-2.425547746,-8.563491881,-10.23388933,-22.07326825,-6.990538694,5.910099942,-17.20534788,-2.050864769,-84.41679876,-0.644108803,3.758825379,11.6042959,-2.936898215,-4.185900065,16.14955752,-15.79133118,2.139205904,-18.97273952,-50.37305309,-14.38649201,-6.841281987,-23.21997505,-31.10040997,-81.74710506,-9.449361827,-79.00060267,-44.339746,-8.520906883,-18.11290777,-2.116270008,-17.08582571,-43.34031118,-3.167205404,-0.962018065,-0.273743324,-0.954488655,1.298077303,-4.356119457,-20.90522466,-2.24889294,-0.684229303
-53.9156433,-13.54599246,-5.449101814,-54.49280859,1.845102351,-7.390547501,-3.54472722,-8.438446837,-10.02627561,-17.86628036,-6.137084853,5.727450654,-32.747196,-1.870323797,-84.55829041,-1.131519516,4.984603955,20.32795576,-10.35461607,-7.116129658,26.99531168,-12.34043864,0.06297432,-19.12913726,-62.307013,-15.18688626,-8.388370763,-25.84814615,-64.79554535,-81.74710506,-7.382120146,-82.34623248,-72.38094558,-5.393439683,-11.98963692,5.81520267,-20.85063373,-66.75895368,-2.909597428,-1.556796189,-0.576218711,-0.797544312,2.37855548,-5.101598896,-21.12618391,-2.25102936,1.072921171
-10.15553795,-12.49987151,-3.400874781,-38.68217445,0.055755496,-5.300664795,2.912750017,-9.485784142,-1.858733151,-12.6320682,-2.812901798,2.520084257,-20.04385166,-5.399223291,-11.46244457,-0.727682484,5.406378213,11.6462097,-9.508297113,6.484222866,22.85411788,-2.359929408,0.649079019,-14.43126028,-52.19591273,-15.44451217,-6.76006544,-25.03219997,-14.76647284,-6.930248011,-0.553427305,-0.341910606,-42.36939005,-3.301221805,3.113699737,3.199084579,-0.158900461,-43.29762856,-1.65737851,-5.599961466,-0.332386194,0.40078792,1.421489074,-5.220839811,-1.54361576,-1.321207654,-1.03154337
3.793898518,9.552907188,-3.008552697,25.72114918,0.784210557,-24.75218355,-2.167017637,4.101615827,-4.453631906,19.89024317,-2.39948113,-1.267885053,-3.288922155,-0.829564178,10.43544528,0.002950518,1.592426,8.843943829,-2.422903504,0.262122106,-2.9680813,15.94527119,-15.25792259,0.976280623,-31.94387858,-13.91417494,-0.569178134,-1.994473882,-4.820456865,-1.232054529,-0.343478229,9.941050353,30.49074663,-2.62543069,-6.688055727,-0.387788149,2.856873511,12.93721633,4.182458422,-4.851690722,-0.926696302,-0.951938683,-0.1240859,1.888505438,2.198216764,-2.620888493,-2.597822003
3.759366507,11.04303129,-2.909968817,24.54058377,0.927903547,-24.47759898,-1.01985745,3.721300048,-4.566875101,19.05122343,-3.916687802,-1.574643483,-3.027328269,-0.324103923,11.0559605,0.14399226,1.506844908,8.856375697,-2.401996237,-6.893608063,-2.859714736,16.87007155,-14.95955041,2.835332319,-31.94755707,-16.80281947,-0.102197935,-3.255864692,-5.126380695,-1.301786103,-0.565290472,8.374694661,29.82761733,-3.03969611,-7.546929297,-0.68212505,2.831087873,10.45194124,3.872434558,-5.410359372,-0.929405475,-0.814136465,-0.096096622,1.88570154,2.20787471,-2.327787143,-2.81316479
3.728153869,7.647288451,-2.766791292,51.61333452,0.376825406,-8.41959337,-3.620573596,-0.804482257,-6.489009116,23.60430849,-7.832693915,-1.3669016,-3.14522855,-0.874399469,1.674592779,0.681320197,2.204696781,9.776908837,-1.836070376,-32.34500727,-2.567550546,20.53359491,-14.81921209,-0.116985502,-31.99867857,-19.55509727,-0.883646824,-11.6182583,-4.173978447,-6.478490635,0.717546954,19.38278871,28.85530822,2.309852898,-10.00801029,-2.090857185,0.202098715,11.36437072,3.576613736,-5.403797811,-0.94977144,0.117912888,-0.065040522,2.599738914,-0.560129707,-2.823927188,-2.596354617
3.280889884,14.68752861,-5.056953405,65.95473876,-0.563517049,-33.93774476,-1.835312362,7.336457885,-5.603723012,35.28752401,-3.770758426,-0.865252316,-13.03481324,0.995039979,11.34328368,0.441422489,1.480365748,4.380031436,-6.887034497,-87.04800338,-0.937275151,37.77655638,-23.85716018,5.621830433,-33.81369246,-23.69849538,-1.09107687,-5.410241525,-23.98513604,3.592588098,-3.507653493,25.01668864,34.53935309,-3.04240848,-16.23232135,-1.180239315,1.112955392,21.70787143,1.095383791,-9.036878395,-3.283922956,-2.426970313,0.021228562,0.529018852,1.688597635,-3.221704659,-6.591351222
3.681409227,12.40780452,-4.96405562,69.08666309,-1.497544136,-33.01379406,-1.84469296,2.372594231,-3.991233904,34.49259946,-4.030984928,0.456851213,-13.44490639,0.972318444,3.105179573,0.878650276,0.855330693,5.191250531,-2.784269512,-87.24830012,-0.976688312,39.02468579,-23.36243455,2.548251632,-33.84830444,-22.85987944,-0.933805004,-12.49464103,-12.5968443,4.316747641,-4.398748459,25.97941929,34.21297789,-3.76551987,-17.76373683,-1.234704407,-2.944532635,21.61510792,1.615977307,-10.76986289,-3.029481766,-2.507009812,0.007115414,1.272627381,1.142065906,-3.613116624,-4.959578739
4.184174935,1.077959844,-4.881534486,79.78881225,5.633147386,-13.79016096,-10.54547585,-3.729972098,-8.732564897,35.25473358,-2.546603614,0.727876767,-12.64592035,-2.112714468,-4.967221829,0.105822394,3.082911632,5.448445869,-5.599180519,-60.05307421,-7.405626525,37.10826471,-22.46525435,-8.70451323,-33.73741697,-22.29690422,-4.628838669,-22.3715445,-17.56069882,-0.419519069,-2.115460311,39.93675569,33.81307994,0.776043505,-0.642265197,-0.097221716,-4.548423424,22.64241005,2.071082723,-7.400245646,-2.976660965,-0.171605776,-0.008652436,-0.378908065,-0.72789976,-5.461565654,-3.765402061
-6.705764481,-2.001144003,-0.265320134,104.1358614,2.434031175,26.73692998,-10.90394502,-3.255718569,-11.35504525,5.823381496,-2.146970993,0.648057664,-8.526182435,-0.787471633,-4.473266757,0.002662597,4.151775336,-8.450185496,-7.064054136,-20.94199425,-0.606263205,8.846493255,0.881791938,-2.929949621,-33.20365237,-5.665785971,-3.932082293,-14.2028257,13.85425735,2.411397566,7.519644569,59.50156587,-14.77922715,17.74749599,6.290495522,-3.234523724,-7.348667962,-2.284270323,-1.497080123,-2.159519995,-0.062783137,-1.723642546,0.254757156,2.155567687,-2.741770876,-1.640154869,0.435558066
-8.450635369,3.331291396,-0.572764053,79.78780446,2.8037905,12.93921105,-6.344120127,-0.288910696,-9.793401203,1.499177223,-1.820726483,0.291925159,-9.872293681,0.416278093,-1.403750487,0.09348734,2.968406159,-8.978467905,-7.248697424,-22.39132602,0.259754071,8.965957566,0.417966987,2.313938248,-34.35486963,-5.890962209,-2.557800501,-9.561355069,13.12553295,3.649329599,4.803086655,43.47915495,-16.78683988,12.00727257,4.862245204,-2.51902305,-6.107296782,-7.050071702,-1.342150836,-3.697373306,-0.008337757,-2.750704163,0.344958472,1.968748274,-1.712032659,-0.838336742,-0.428503268
-8.463409423,4.858958098,-0.662501627,31.4670935,3.785458855,-16.01357084,-1.734357485,4.572966746,-6.631297149,-8.451807904,-1.430227572,-0.07074382,-10.94267453,0.528606948,8.019088515,0.137236668,2.42883042,-10.66892007,-7.86921135,-23.65201475,-0.23129924,10.86186783,0.155956175,3.344994645,-34.20078196,-3.710163243,-2.39557297,-2.389095143,6.439957088,3.097650007,0.122638072,21.49669108,-16.87742847,0.811674866,4.271014948,-2.001704192,-2.196317459,-13.25434858,-1.047317113,-2.865127216,-0.016819025,-2.909308138,0.336475745,-0.556677598,1.516193912,-0.365309143,-2.694369993
-2.664828567,-4.0392122,-1.038656122,30.99387529,2.067066814,-6.967255823,-5.431610928,-5.71123507,-3.820935518,-11.0783848,7.188031458,0.672936657,-9.000070733,-1.578049465,-7.579713686,-0.834038199,3.94599412,-2.649423575,-2.770022292,12.49513438,-4.133644186,3.452623905,0.259297082,-7.400405071,-26.46052923,22.01294133,-4.195217737,-12.1990197,15.30580486,-3.419265831,1.580632946,14.12181744,5.96448098,-2.259524107,28.68821482,-0.595250232,-7.901927056,-7.609950286,0.049681198,-3.680989209,-1.256083766,-0.820128443,0.080131858,-1.471040638,-2.237366013,-2.622369496,-0.324492639
-0.499077232,-1.900883535,-0.646511461,34.65166478,2.202337,-6.305593535,-3.488315546,-5.6220019,-4.409276549,-12.51449059,3.573587436,0.542895717,-9.158523951,-1.231709927,-7.743481772,0.139812528,3.71248934,-1.894371768,-2.25775442,-16.90767299,-4.547991466,15.97107772,0.506900052,-5.743940324,-26.28808713,17.3063199,-3.454911371,-13.01615161,22.18991227,-2.294043007,0.551809818,12.13150019,9.0154496,-2.553254293,19.31767102,-3.028905705,-7.139472503,-5.799741089,0.094703921,-4.42960648,-0.887753756,-1.053162737,-0.009835527,-1.250656134,-2.571865036,-2.402669266,-2.694576562
-2.064841543,1.342490444,-0.737089077,26.56564308,2.601885681,-8.858306135,-3.035911637,-2.764677304,-4.010472677,-12.4262504,6.899658299,0.170907234,-7.916133561,-0.410450226,-3.670107707,-0.511458728,2.601787139,-3.552854704,-2.487884405,15.40787238,-4.477340371,4.204667745,0.998592939,-1.863016038,-26.77076685,18.40660202,-2.542344243,-7.510805,21.11384864,-0.027957494,1.421873343,10.239254,4.139329519,-2.182065605,24.20173731,-1.290191941,-5.906516914,-6.918223755,0.079273012,-4.726812885,-0.875441208,-1.828942381,0.011537527,-0.428841492,-1.644284165,-1.714814215,-0.48995579
-6.404800586,13.10193259,-3.717961663,-38.9165711,8.063356315,29.94624407,12.87759984,4.840538327,-0.456957824,-13.28561916,6.570145619,-5.677562367,-0.06825023,5.164837369,3.159888332,1.801962351,-2.659103654,-5.505914946,0.237284074,-9.39476882,-2.441892592,-6.927576288,0.317915668,24.87179235,-31.32852689,11.52313873,5.080593877,-5.887805628,45.22099938,14.707665,-1.375863064,-14.97616378,-6.681542278,-4.880915891,7.569351312,-3.19906728,-3.959800585,7.123935121,1.617795411,-18.01568919,-5.247022709,-6.844142794,-0.003849852,-0.934823736,-0.598257845,3.710927331,-3.50837357
-7.127762399,7.008120959,-3.763681104,-39.54412005,8.478281656,34.91729804,9.710833854,2.878781451,-0.122296055,-13.54797455,6.322441953,-5.060659569,-1.123568206,3.767383052,0.719307965,1.490826161,-1.394796483,-3.664718855,-0.433965933,-8.955280223,-1.893274553,-5.693106403,0.432636269,18.01034005,-31.68813547,13.23187101,3.14261674,-9.788167924,37.59802287,10.42830307,-1.271203069,-10.92914978,-7.365745976,-4.990707319,9.409497465,-2.973549916,-5.079427697,6.168880008,1.385122382,-16.21557622,-5.908566043,-5.558474357,0.02236885,-2.510628073,-0.781253882,3.019867323,-3.482204875
-8.115519357,4.035033286,-3.714974023,-38.7844258,8.422862319,34.72250271,8.182605509,1.798027357,-0.053711479,-13.75030894,6.148858088,-4.397325617,-1.992941867,3.119975108,-0.455835073,1.15589464,-0.933403841,-1.935583918,-0.591140892,-8.850159332,-1.159855358,-6.35018481,0.48098111,14.20224512,-32.26366502,13.69646623,2.138151283,-11.46589644,32.37616597,8.326355822,-1.103861673,-8.961660587,-8.511520039,-5.037566635,11.34907904,-2.629642684,-5.840335239,4.214782078,1.050627533,-15.15931083,-6.02664776,-4.957557312,0.060290992,-3.091344576,-0.745179625,2.606569523,-3.159646168
-39.43395396,-12.81123119,-3.582286102,-43.05201923,2.036858961,-7.442465655,-3.513430391,-8.430285945,-8.272634948,-17.59291542,-3.642749609,5.709641362,-22.51892924,-2.057092871,-84.75040464,-1.202744048,5.704746783,14.50687211,-3.083378481,-9.022974315,16.32865347,-16.98358995,-0.076292255,-19.25826411,-49.8391139,1.692699113,-7.277874401,-20.58066546,-41.19048934,-81.74710506,-8.625454204,-79.36092906,-47.85181585,-7.932427217,-0.934040225,0.59031057,-17.62794002,-46.12885756,-2.559019233,-1.710090558,-1.12466796,-0.663366572,1.592918528,-5.67124217,-21.38736323,-2.669306221,0.022764288
-32.52770149,-13.22724938,-2.526904509,-31.95277132,2.308549889,-7.305978832,-4.734147968,-8.506432941,-9.258919419,-20.23583115,-2.820218362,5.786242481,-15.91601454,-2.05198427,-84.64160441,-1.96445431,5.092365762,17.43858692,-1.471288139,25.94646031,14.02295493,-22.25624236,1.737425352,-19.15776178,-47.61930922,-6.961172251,-6.776304449,-20.37066416,-29.07198915,-81.74710506,-5.508703181,-78.32466276,-39.93694204,-4.656466005,-8.316080761,-0.917587047,-16.64189012,-39.56892146,-2.842761497,-1.402290071,-0.657501634,-0.758939127,1.243978235,-5.044795843,-21.24008498,-2.553676897,0.754732345
-26.80800105,-13.43132594,-1.711708375,-23.27591277,2.47931232,-7.313531658,-3.376007718,-8.554266012,-9.914808367,-21.76247328,-6.50851836,5.850681124,-13.05495935,-2.055306354,-84.58823275,-0.69521508,4.395968835,17.40358593,-0.006916818,-4.520916762,11.91368609,-13.21172006,2.04098192,-19.13715006,-45.53247909,-12.39056428,-6.351901455,-21.6980488,-19.46932352,-81.74710506,-6.503148097,-77.51051369,-33.01368167,-4.694501508,-18.76056473,-4.622277642,-14.8834846,-33.80775132,-3.039240107,-1.145960846,-0.359596715,-0.806023119,0.949844715,-4.777127414,-21.17312592,-2.49022337,-1.650230552
-20.9688871,-11.16562144,-3.308952606,-33.98865289,0.93529488,-8.529511964,-3.064182205,-7.17504763,-9.245104144,-8.351445351,-3.801080446,2.73050195,-12.0214219,-1.867786865,-84.05675684,-0.142635767,5.308956043,-4.082833403,0.907083763,-19.9775666,4.877976026,-1.9048076,-4.749170798,-13.97420001,-39.33873362,-2.032594077,-5.400421323,-20.7293362,-13.22234896,-80.07019721,-8.212749571,-76.32543082,-20.28641154,-6.554874598,-20.56420648,-4.813581103,-12.85816293,-15.16462828,-1.636030188,-2.02276229,-1.625136528,-0.717992369,0.743524013,-5.580011994,-22.14623497,-3.275974834,-3.348132766
-26.26407949,-7.989733024,-2.999737695,-35.6471837,1.966832378,-7.308841097,-3.203164283,-7.785381364,-8.075077204,-15.75630201,-3.08690182,4.499336988,-17.43614842,-1.111378217,-83.93483804,-0.71198392,4.115096649,13.5166306,1.830965129,-11.0066476,9.358787587,-3.198538766,-0.807928658,-15.72882995,-42.32020624,1.937285847,-5.189697396,-19.48912151,-21.97538789,-80.20798608,-8.294891443,-80.39144544,-28.0782407,-7.948366189,-6.439898193,-3.378891376,-13.78968839,-28.48041038,-2.339094551,-4.522699797,-1.647673438,-0.409525968,0.98169518,-5.027507784,-22.97158014,-2.6984859,-0.736910213
-18.59208891,-0.951299282,-0.911563248,-19.90870985,3.994381131,-13.97466573,3.249233555,1.899135395,-6.327036195,-18.19246331,-1.676047461,2.232807384,-6.742214289,-0.079581406,-20.54170449,0.458803938,1.02408581,5.533493311,-2.775753209,-4.493355298,5.416648147,-17.49399921,1.958481907,-2.221027756,-38.97299851,1.835051052,-2.174870813,-1.845166141,-0.629254724,-24.86662014,-3.233327173,-30.46331626,-22.57647794,-4.894531803,5.636576386,-2.666160412,-4.959953874,-23.72752764,-0.57479706,-1.741451904,0.323575201,-3.331705232,0.536260718,-0.671377232,-4.656692235,-0.192399345,-1.825343524
-15.46117372,5.721921947,-0.602686084,-14.47649247,4.852767542,-16.27847992,6.235785756,7.376995796,-5.77167664,-16.5841001,0.194673617,0.916452842,-4.353347673,1.458681227,12.79076396,0.610136197,-0.111143465,7.259041894,-5.174385448,-4.225369088,4.478012671,-15.69772492,2.088373922,6.30154791,-38.07234196,-2.581136952,-0.075292379,6.384468031,3.972141015,4.80123269,0.992463229,-6.837577728,-18.148678,-1.764567101,10.80334431,-1.970641639,-0.67165064,-19.91535304,-0.698590796,-2.614838933,0.507367189,-4.686604839,0.387527607,0.530899332,3.719120313,0.999465082,-2.581961758
-11.65477753,-6.358873584,-0.092624068,-8.425172008,4.317569845,-15.62676278,1.165950397,2.319319046,-7.305654062,-17.14847881,-1.335482886,2.04724669,-1.742071731,-1.069141839,6.602106121,0.266912465,2.786253202,8.086589277,-4.168040123,-3.619403706,3.265876859,-14.35090908,2.417935567,-5.960903993,-36.74826321,-7.351808893,-3.126850168,-2.967964114,2.042059573,-2.554579596,1.488526652,1.676975666,-12.91514404,-1.176460256,5.602506716,-3.587990741,-2.556414677,-15.66027051,-1.103888339,0.546980393,0.410678756,-2.564355991,0.205715835,-2.426767573,3.188021864,-0.662610722,-3.41859117
-14.34618327,-4.110606476,-0.484681076,-13.09278505,4.543572485,-16.18696719,2.217470005,3.894626296,-6.350060291,-17.26739724,-0.996986187,1.61861396,-3.542172635,-0.652545855,8.68920205,0.427545574,2.101829351,8.011036548,-4.864011138,-3.486209188,4.164903582,-15.16436591,2.472474637,-3.335976923,-37.78483274,-4.297281431,-2.605183492,-0.3693985,-0.05905385,-1.000659678,1.23260894,-0.26589585,-16.96255697,-1.397938553,8.754811659,-2.457969312,-2.111449727,-18.55249355,-0.618181959,-0.17768745,0.478796641,-3.024359524,0.341639755,-1.726673988,3.44473659,-0.224358232,-2.89200179
-12.46589708,-8.966235485,-0.271513609,-10.04355384,3.901366538,-16.04532893,0.336827982,-0.433481332,-8.704271308,-17.50139714,-1.705263957,2.053927051,-2.286224278,-1.676387216,2.559952777,0.153716084,3.469165649,7.291899674,-4.288435306,-3.234453625,3.702638353,-14.47778455,2.583089673,-8.311563643,-37.30530777,-6.839530037,-3.802894573,-7.46367887,3.34636741,-3.917839957,0.942351089,3.239527303,-14.12551944,-1.989480547,5.614935106,-3.218112595,-4.695018316,-16.30570845,-0.745861401,0.214462833,0.448634056,-2.127771302,0.255921015,-3.087914693,2.324314119,-1.102535415,-3.404573072
-17.13994479,-4.991093443,-0.643308061,-18.10608137,3.671483549,-13.05446741,1.136485725,-0.939720835,-7.611209675,-19.34885126,-2.289164845,2.805383636,-5.481789436,-0.761617092,-27.85835461,0.462769934,1.72870781,11.92446853,-1.958553099,-3.521039643,4.984816641,-17.97854922,2.467692566,-6.251723442,-38.30395835,-0.580378081,-3.117872415,-6.609870447,1.151280176,-30.65815407,-0.605639356,-31.66077989,-21.19960315,-1.154888621,2.54251855,-3.67078256,-6.511777129,-22.51556913,-0.983963672,-0.950541554,0.263693635,-2.653541109,0.46394751,-1.565337233,-6.2299707,-0.825650836,-1.972944744
-21.55270724,4.244391037,-1.433914315,-26.06025382,4.291203332,-14.78317976,4.783826461,4.922996822,-5.215928845,-16.29904842,0.917263608,1.35879724,-9.228057656,1.052522859,-5.16543215,0.453878947,0.628039248,9.796264496,-4.70076173,-5.640674253,6.079365151,-18.29096417,1.459802027,3.562113423,-39.40582681,7.230214933,-1.033168343,3.715288836,-4.068482449,-10.40465189,0.11468864,-21.81179806,-26.08726926,-1.771113252,16.72155602,-0.425384372,-3.66256979,-26.35578632,-0.40361915,-2.936251537,0.082911517,-4.179555435,0.696508676,-0.101876937,-1.114561243,0.477733638,-1.383667772
-21.36831721,8.412433802,-1.364793927,-22.0197953,4.658869654,-15.36279983,7.037520748,7.287092047,-4.863095382,-15.60839832,1.941498667,0.689030527,-9.216393619,1.895058327,12.19889966,0.525146522,-0.454394114,4.472007045,-6.628786926,-5.278378232,6.268724883,-16.94352062,1.590277482,8.449353074,-39.63739869,6.579110502,0.077963025,7.543818009,-2.637474465,6.101229285,-0.230475187,-9.238727379,-25.32974025,-3.713275886,20.90586817,0.64110603,-2.308665961,-26.96694907,-0.40665095,-3.448667157,0.244565812,-4.928691385,0.68572805,1.162633672,3.308121932,1.171831967,-1.363127984
-19.54535951,3.323001048,-1.133795011,-13.84372647,4.292715225,-13.16916917,4.053422406,4.179693222,-5.203029501,-16.30583246,2.488530561,1.228430168,-7.669432517,0.748539962,8.080658546,-0.044057127,0.339688746,5.725471024,-6.394959729,14.05429998,5.887925851,-18.94940424,2.242846261,3.220237759,-38.94507182,5.016086365,-1.225893592,2.818466118,-1.764839542,2.970306094,1.243177632,-5.632094542,-21.66385575,-2.423713089,20.28913368,0.920071108,-4.237176399,-26.03695489,-0.398886896,-2.166997043,0.321098458,-3.985488865,0.622978769,0.799697085,2.75697747,0.39100743,-0.462081421
-13.69233667,-4.29497044,-0.937261594,1.171628493,2.503194988,-13.30763893,-2.107880317,-5.231704526,-2.339272821,-15.00644509,4.507469092,3.103720708,-11.11103661,-0.104211598,-6.350213784,-0.637427503,2.976470724,4.019489794,-0.782664545,6.4327773,1.428225304,-7.966719222,1.93989701,-7.061661109,-33.05907036,15.61965385,-3.438089559,-11.50624039,7.749538376,-1.043679406,2.403348273,7.157925473,-17.02955221,-0.89939161,28.95354824,0.575532552,-10.08719721,-22.22933204,-1.284344731,-3.402608389,-0.786855083,-1.969111422,0.540716268,-1.778198623,0.452906766,-1.561002513,1.579488264
-14.83005528,1.157850686,-1.040195578,-8.45426725,2.624959566,-16.01128174,-0.407240885,-3.218893223,-0.916976492,-14.25712692,8.754260941,3.406879193,-10.32293511,1.382311104,-4.247397655,-1.827724693,1.984254398,1.532441923,1.801268234,40.83228498,1.587691026,-19.00599758,2.086822558,-2.748200065,-33.36177297,19.00701209,-1.685543202,-5.857223588,10.82391083,2.954882302,0.92410504,2.8128631,-19.61653765,-4.134195921,36.57507925,2.271092235,-9.617097706,-21.94297039,-1.272969009,-5.912474951,-0.948632709,-3.093861306,0.557630737,-1.042025663,0.999341138,-0.783259487,4.302452834
-14.46421261,-11.17363696,-1.00921097,56.35838882,2.217938073,16.6250332,-9.824802168,-8.471353014,-6.854270752,-4.476567468,2.567486868,3.109082224,-12.67414797,-2.346659833,-9.949164177,-0.867337798,5.917853,5.087990971,-4.981774528,-11.88780407,2.860618391,-4.033798162,1.682328111,-14.49429713,-33.42705295,17.33752735,-6.339007848,-17.17374346,-4.453322209,-4.455387748,5.071958427,36.94824407,-14.09743551,7.576042016,34.77822896,0.033011029,-11.39728826,-17.53256492,-1.562916262,-0.821865027,-1.099392937,-0.131470374,0.623236541,-1.309256252,-2.49634262,-2.856239959,1.384980522
-15.89420045,-10.10578367,-1.021983164,-0.138832066,8.591651354,1.920434586,-5.788784718,-8.110881083,-7.378017473,-15.78663861,2.272756116,3.59114883,-12.46211885,-2.004936281,-27.73345329,-0.864015558,5.645328157,7.244000658,-2.885935014,-12.08488031,-1.83079928,-6.383125259,1.564468523,-14.40071381,-34.21060493,17.30865115,-6.06839904,-16.14708925,-4.732944074,-22.40432019,-0.832855304,-6.983882086,-17.80538614,-1.946445893,38.00682612,-1.207865601,-9.632143538,-23.99158302,-1.618139747,-1.480629188,-1.1184278,-0.423307484,0.6478165,-4.456681799,-6.22352613,-2.697226398,-0.895774849
