OCODES,TIME,DATE_JUL
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,-1.267097681
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,-1.035177422
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,-0.934342527
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,-0.601587373
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,-0.631837841
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,-0.268832218
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,-0.248665239
AB,-1.248060267,-0.551169925
AB,-1.187250544,-1.801522626
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,0.094173404
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,0.104256894
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,0.285759705
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,0.376511111
AB,-1.248060267,-0.944426016
AB,-1.187250544,-1.378016066
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,0.517679964
AB,-1.248060267,-0.742756226
AB,-1.187250544,-1.559518877
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,0.880685587
AB,-1.248060267,0.598347881
AB,-1.187250544,1.2537747
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,0.931103035
AB,-1.248060267,0.043755957
AB,-1.187250544,1.021854441
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,1.072271888
AB,-1.248060267,-0.137746855
AB,-1.187250544,0.880685587
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.819470315,1.223524231
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.819470315,1.334442616
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,-1.791439136
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,-1.771272157
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,-1.569602367
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,-1.448600493
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,-1.176346275
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,-0.813340653
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,-0.541086436
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,-0.480585498
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,-0.188164302
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,-0.178080813
AB,-1.187250544,0.275676216
AB,-1.126440821,-0.218414771
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,0.023588978
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,0.094173404
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,0.336177153
AB,-1.187250544,0.033672467
AB,-1.126440821,0.134507363
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,0.416845069
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,0.578180902
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,0.679015797
AB,-1.187250544,-0.22849826
AB,-1.126440821,0.447095538
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,0.83026814
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,0.961353503
AB,-1.187250544,-0.44025154
AB,-1.126440821,0.769767202
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.880280038,1.04202142
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.880280038,1.193273762
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
AB,-1.248060267,-1.761188668
AB,-1.126440821,-0.914175548
AB,-1.065631098,-1.791439136
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
AB,-1.248060267,-1.589769346
AB,-1.126440821,-1.065427891
AB,-1.065631098,-1.670437262
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
AB,-1.248060267,-1.388099555
AB,-1.126440821,-1.236847213
AB,-1.065631098,-1.519184919
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.552108882,-0.117579876
KJ,-0.883201929,0.104256894
KJ,-0.457533868,-0.66208831
AB,0.637041146,-0.65200482
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.552108882,0.043755957
KJ,-0.883201929,0.679015797
KJ,-0.457533868,-0.883925079
KJ,0.028943916,-0.046995449
KJ,1.001899484,1.273941679
KJ,2.400523113,0.759683713
AB,0.637041146,-0.319249666
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.552108882,-0.268832218
KJ,-0.883201929,0.477346006
KJ,0.028943916,-0.288999197
PA,0.332992531,0.40676158
KJ,1.001899484,1.062188399
KJ,1.366757822,0.225258768
KJ,2.035664775,-0.66208831
KJ,2.400523113,0.547930433
PA,0.150563362,-0.006661491
PA,-1.126440821,0.154674342
PA,-1.856157497,0.689099286
NA,NA,NA
PA,0.332992531,0.648765328
KJ,2.035664775,-0.349500135
PA,-0.883201929,0.316010174
PA,0.150563362,0.174841321
PA,-1.126440821,0.467262517
PA,-1.856157497,0.860518608
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.552108882,0.164757831
KJ,-0.457533868,-1.136012317
PA,0.332992531,0.800017671
KJ,1.366757822,0.416845069
PA,0.150563362,0.931103035
PA,-1.126440821,0.305926684
PA,-1.856157497,1.344526105
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.734538051,0.447095538
LS,-1.004821375,0.880685587
LS,-0.944011652,-0.722589247
PA,0.272182808,-0.611670862
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.639963037,1.24369121
TM,-0.518343591,-0.944426016
LS,-1.004821375,2.342791568
LS,-0.944011652,0.265592726
LS,0.272182808,0.426928559
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.639963037,0.376511111
TM,-0.518343591,-1.347765597
PA,-1.004821375,1.062188399
PA,-0.944011652,-0.611670862
LS,0.272182808,-0.45033503
AB,0.637041146,-0.087329407
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,-1.035177422
TM,-0.518343591,-0.036911959
AB,1.549186991,0.063922936
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,-0.853674611
TM,-0.518343591,0.144590852
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,-0.601587373
TM,-0.518343591,0.547930433
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,-0.349500135
TM,-0.457533868,-0.389834093
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,-0.046995449
TM,-0.457533868,-0.601587373
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,0.144590852
TM,-0.457533868,-0.793173674
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,0.426928559
TM,-0.457533868,-0.006661491
AB,1.549186991,-0.762923205
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,0.679015797
TM,-0.457533868,0.265592726
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,1.2537747
TM,-0.457533868,0.386594601
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,1.46552798
TM,-0.457533868,-1.196513255
AB,1.549186991,-0.520919456
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.639963037,0.628598349
TM,-0.518343591,-1.206596744
AB,1.549186991,0.568097412
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,1.626863812
TM,-0.457533868,-1.015010443
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,2.010036414
TM,-0.457533868,0.447095538
AB,1.549186991,-0.319249666
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.639963037,0.840351629
TM,-0.518343591,-1.065427891
PA,-1.004821375,0.668932307
PA,-0.944011652,-0.904092058
LS,0.272182808,-0.762923205
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.639963037,1.394943553
TM,-0.518343591,-0.803257163
PA,-1.004821375,2.252040162
PA,-0.944011652,0.235342258
PA,0.272182808,0.356344132
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.734538051,1.273941679
TM,-0.579153314,-1.539351898
TM,-0.518343591,-0.45033503
LS,-1.004821375,1.132772825
LS,-0.944011652,-0.541086436
PA,0.272182808,-0.430168051
AB,1.549186991,-0.147830344
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,-1.367932576
TM,-0.518343591,-0.631837841
LS,-1.004821375,2.020119903
LS,-0.944011652,0.094173404
PA,0.272182808,0.1950083
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.579153314,-1.186429765
TM,-0.518343591,-0.218414771
PA,-1.004821375,1.959618966
PA,-0.944011652,0.074006425
LS,0.272182808,0.225258768
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.734538051,-0.23858175
LS,-1.004821375,0.689099286
LS,-0.944011652,-0.883925079
PA,0.272182808,-0.783090184
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.734538051,0.1950083
PA,-1.004821375,0.800017671
PA,-0.944011652,-0.773006695
LS,0.272182808,-0.621754352
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.734538051,0.739516734
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,-1.734538051,1.001687461
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,-0.964592995
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,-0.762923205
AB,1.366757822,0.517679964
AB,1.427567545,1.03193793
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,-0.883925079
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
PA,-1.004821375,1.576446364
LS,-0.944011652,-0.198247792
LS,0.272182808,-0.067162428
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
PA,-1.004821375,1.284025168
PA,-0.944011652,-0.430168051
LS,0.272182808,-0.258748729
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,-1.004821375,1.344526105
LS,-0.944011652,-0.359583624
PA,0.272182808,-0.258748729
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,-1.004821375,1.606696833
PA,-0.944011652,-0.23858175
PA,0.272182808,-0.067162428
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,0.598347881
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,0.810101161
AB,1.366757822,1.112605846
AB,1.427567545,0.305926684
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,1.04202142
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,1.233607721
AB,1.366757822,1.273941679
AB,1.427567545,0.447095538
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,-0.66208831
AB,1.366757822,-1.519184919
AB,1.427567545,-0.006661491
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,-0.45033503
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,-0.23858175
AB,1.366757822,-1.307431639
AB,1.427567545,1.2537747
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,0.332992531,-0.22849826
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,0.134507363
AB,1.366757822,-0.712505757
AB,1.427567545,-0.672171799
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,0.366427622
AB,1.366757822,-0.520919456
AB,1.427567545,-0.510835967
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,0.61851486
AB,1.366757822,-0.268832218
AB,1.427567545,-0.843591121
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,0.82018465
AB,1.366757822,-0.046995449
AB,1.427567545,-1.015010443
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,1.011770951
AB,1.366757822,0.114340383
AB,1.427567545,-1.216680234
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.332992531,1.233607721
AB,1.366757822,-0.894008569
AB,1.427567545,-0.329333156
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,-0.369667114
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,-0.137746855
AB,1.366757822,0.699182776
AB,1.427567545,0.860518608
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,0.154674342
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,0.089753639,0.386594601
AB,1.366757822,0.900852566
AB,1.427567545,0.689099286
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.639963037,3.220055157
TM,-0.518343591,4.228404109
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-1.9225245
RS,-0.579153314,0.699182776
RS,-0.518343591,0.114340383
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-1.801522626
RS,-0.579153314,0.850435119
RS,-0.518343591,0.265592726
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-1.670437262
RS,-0.579153314,0.981520482
RS,-0.518343591,0.386594601
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-1.388099555
RS,-0.579153314,0.104256894
RS,-0.518343591,0.699182776
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-1.257014192
RS,-0.579153314,0.235342258
RS,-0.518343591,0.82018465
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-1.115845338
RS,-0.579153314,0.376511111
RS,-0.518343591,0.961353503
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-0.732672736
RS,-0.579153314,-0.591503883
RS,-0.518343591,-1.851940074
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-0.591503883
RS,-0.579153314,-0.430168051
RS,-0.518343591,-1.72085471
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-0.460418519
RS,-0.579153314,-0.309166177
RS,-0.518343591,-1.599852835
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,-0.107496386
RS,-0.579153314,-1.115845338
RS,-0.518343591,-0.672171799
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,0.033672467
RS,-0.579153314,-0.994843464
RS,-0.518343591,-0.541086436
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,0.174841321
RS,-0.579153314,-0.87384159
RS,-0.518343591,-0.399917582
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,0.61851486
RS,-0.579153314,-1.680520752
RS,-0.518343591,-1.267097681
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-0.639963037,0.779850692
RS,-0.579153314,-1.559518877
RS,-0.518343591,-1.136012317
